pca_1,pca_2,pca_3,target
-1.2334125486304974,-1.1740853615623459,-0.47104228326294395,198800.0
1.744924910860147,-0.5855440131506497,-1.0321265662329793,148200.0
-1.4687704291717294,1.2109047209952077,1.455750777114492,345500.0
-0.11116351790228703,1.9777921070902496,-0.8886969999800027,87700.0
4.277466027909321,2.3167163964684594,-0.5856147225800482,93300.0
-0.7741501084823883,0.44724193143716184,-1.079616942530596,92200.0
-0.6836476561735485,0.4578930664701632,3.8224591917109785,500001.0
1.6238779644037142,-0.6269136460404425,-1.0336517822651605,171600.0
-2.1229331145546455,-1.8316325264659798,-0.9734725401466698,137500.0
0.8938684273039629,1.7201793699546406,0.15618575654988318,142900.0
-1.482449675722197,1.7286394669735372,-0.37425451683419897,103500.0
1.884855685915362,-1.7011438471969529,0.619470472210274,299600.0
1.5523217834215268,1.832728223377581,0.04786955576734206,127500.0
-1.4915942247817453,0.9457535200341262,0.8642414749714527,235600.0
-1.6296949930463038,1.9187301457285735,-0.9401184871636418,86400.0
-0.6838206604510507,-0.7165405081990462,-1.5391895276016607,93400.0
0.29176305754826576,1.0168397295984712,2.2992587001212845,438400.0
-1.5179406429036333,-0.9353758972169681,-1.1884533502713854,109800.0
10.864687883469117,-0.5237641746992975,2.8920412962991193,500001.0
0.05911928516179062,1.346119915632746,0.8310210670811001,217300.0
1.4772692022746199,1.2241875551841017,2.180765677136198,338200.0
-0.5347821496338923,-0.9432849165921144,1.0566437940793905,299700.0
-1.4618455354586992,1.3563288641464388,0.40020685716286075,189500.0
-2.0128395069154155,1.675298174435035,-0.5441687676819196,112500.0
-1.4538552794185575,1.2142220064090747,0.470857775981097,237900.0
2.983084169250905,1.7041974701745415,0.3129606501104302,237500.0
-1.1410520863437505,1.163242558817702,0.4819167808983483,153900.0
0.5351786027990298,-1.0842664977202576,-0.11988692313323746,221400.0
-0.6732242410140701,1.7383403659558627,-0.6520328384499873,154300.0
0.1980703232604684,1.2113952844793725,1.2493886487665489,258300.0
0.3948129973117121,1.295479621533449,2.1935987589900092,500001.0
-0.023201240725232265,1.4736399542167506,0.28365000695479925,209400.0
-0.7566876888507716,-1.3965785969499118,1.0072360640397318,342800.0
0.9605592127787831,1.169499054645813,-0.0779862082640492,207900.0
-1.0854885863534367,1.3915967893026986,-0.04825670327563095,183500.0
-0.740429860541997,-0.8476091222334469,-0.6226234337927253,188700.0
-2.468456842557225,-1.9148486931029258,-0.3110243534154036,200000.0
-2.274039835711233,-1.2511503211628927,-0.46273501411624074,112500.0
1.753461072311895,1.4664597006314832,2.1493584594767428,346800.0
-0.8229673797526228,0.33378474728222335,0.3369919444799191,151500.0
-1.9994767772427664,1.7652087338278573,-0.9161318645834581,113300.0
-0.6584131484283784,-0.9529266408768543,-0.6725569792083335,166800.0
-1.2138528047759007,-1.1131769538971148,0.4817358461275523,251000.0
1.3400577362570878,-1.2692351278267953,0.6378381169311177,279300.0
0.5627412693187296,-0.9795550921315862,-1.0814194361874068,151700.0
-0.8076170310125895,-0.9342565590796036,-0.32270811210258954,213500.0
-0.3507084151018503,-0.7698784175804979,1.428690343344958,346200.0
-1.3068365802543154,-1.4271419442536606,1.281158186001514,400000.0
-0.784650322601429,0.1803370209565153,-1.302917320142674,59800.0
-0.9077074525716482,1.2630827941347773,0.6370479016286036,187100.0
0.8275887515392689,-1.737812452828135,1.4815068729580565,288700.0
-0.42315982169761546,0.5563526202451317,-1.7338451130086259,54100.0
-0.8593296307737462,-2.0031188648085165,0.3036623538355474,274400.0
-1.1247074426454635,1.6676998190973482,-0.1478225858397136,99800.0
-1.0850348055168515,0.2248706012177893,-0.6043270408612956,160000.0
2.935134889191004,-0.9569524184862358,-0.6310249689987061,151900.0
-1.2922057324310734,3.537267587748485,-0.9028665454128395,75000.0
-1.2974151905891533,1.1279817415311304,2.3786206516425965,410500.0
-0.8083573934369708,1.8681867033393647,-0.20557571548457632,142100.0
-0.2634429387910228,-1.533724956262644,-0.9397774255952345,116300.0
-2.042647966167174,2.238869805321022,-1.2845660209481147,51700.0
-1.2697622646756044,-0.49896343180595704,-0.01354565962664619,327300.0
-1.5474076253986915,1.3360204755622012,0.5090424326694977,185300.0
-1.3491773221100771,1.6743315192082997,0.5011593115970844,270800.0
0.9388747524184138,1.894425984092622,-0.5419877247980519,149000.0
-1.034827394567101,2.343816751564276,-0.8950052304399959,57500.0
-1.917713256295615,-1.0315370938240576,-1.2226056318856868,187500.0
0.35748656150966857,-1.771277468314256,2.2860829901015163,360100.0
-1.862054544401731,1.8631698266892125,-0.1611260049272314,93800.0
-1.8279766352019562,-0.982438691244186,-1.1497008374880842,143800.0
-0.20921111241085447,0.6209253551823647,-1.0836355011909644,60900.0
0.056664945802197504,2.629573053965178,-1.024088402841806,63700.0
0.05496864256022266,-0.9394843672843113,-1.0958106166156434,129600.0
4.817508827267096,-0.9605511686931519,-1.9271726099717807,88300.0
-0.8245798929689281,-1.5231943026173613,1.4455327011074717,339000.0
0.9466450349214808,-2.006721651577412,4.04040510307404,500001.0
-0.31082318682640125,-0.7576912583707838,-1.059603986794859,149700.0
0.8338544867063095,-1.7982468006612586,0.5037968677632652,240300.0
-0.323219366345994,-1.8644107892712278,-2.4472688687449518,60400.0
-1.4159940745668196,1.168990563478716,0.3019535079531281,146900.0
0.2539376866245304,-1.5293974732067834,-1.0480285767377795,112500.0
-0.29192497329018324,1.8147506249328254,-0.5023980688397917,95800.0
-0.540797072044627,-0.7866528859113144,-0.6295108866803587,148100.0
0.9598744275149385,-0.8882614841936941,0.29830164507373536,350000.0
3.063814139901102,-0.2719120690854966,-1.2940035241621703,183000.0
-0.6044974882508289,0.3494405421795671,-0.34154671575938234,163900.0
-1.4043248974607498,0.3806019004895508,-1.6655031104161433,112500.0
-0.4499938493406922,-1.9150192885976458,-2.1430452355565985,55200.0
3.183661047087041,-0.8463862038181992,-0.3313631060128161,225800.0
-0.5420668467858946,0.9876509184578149,3.1476029889748474,500001.0
-0.6133437123775818,1.1801718049831693,-0.23602570616809007,179500.0
-0.837950786186163,-1.68487935569005,-0.8061178083993878,215000.0
5.309935206424329,-1.2846949118189657,-0.5714965530851679,184300.0
0.7984575040921545,-2.1668883374208554,0.9227818503551687,307100.0
2.067550763242691,-0.9095574384356148,-0.5325080312673266,182600.0
-0.33509568003636736,-0.7150415098430971,-0.2911403598175641,206700.0
-1.003925371126575,-0.9194219327982105,-0.9603458337069563,164600.0
-1.167613555775609,-0.941412697563866,-0.17672114340339012,199200.0
5.207357857397924,1.6493054665916065,1.7734557812926708,318300.0
-1.8809595493958857,0.6163227151780954,-1.5240566040934678,34400.0
-1.9605696938625348,3.0979320734034546,-0.8841627944387502,55000.0
-0.6422226426228966,1.9543826757108371,-0.8046757386807671,84300.0
3.52640264604975,0.009476243179673346,-0.0871685599315798,168400.0
0.09312000252620815,-0.8838275362534969,-1.499660843657055,90600.0
1.4018466885087149,-1.689075234449446,-0.5755332678542548,193500.0
0.9918330502733718,2.029641599192348,-0.1869364723068881,225000.0
-1.6713536707017909,-1.1513781356285067,-0.29568484088341784,350000.0
1.0816294544038885,0.08466914213398079,-1.182637066653789,113000.0
1.5127423078002116,-0.5269637413317663,0.16211322880530876,234300.0
0.5583840677001756,-0.964602594399307,-0.8357904908211506,184300.0
-1.9827189105807357,0.9346544829230203,0.27379759934505665,279200.0
-0.41907568193631706,-1.4764859855960522,-0.5731864728761786,161200.0
-0.8543352211180731,1.856010663038584,0.02300812589114792,96200.0
-1.2366996974068158,-0.9219580138685208,-1.1904253868167112,137500.0
0.28807876849788866,0.478611095417285,0.3550619580703588,143300.0
5.225579741800509,2.176367950873763,0.6835252758093239,236200.0
2.1674564092868356,-0.7024623609033623,0.18655144477147545,286700.0
-0.38322612745549967,1.7025195595974505,-1.203408661596198,59400.0
-0.022041139930886428,0.2670948622692372,-1.09221098777499,135300.0
-1.638871752395739,1.1808558645210603,0.5772252766970201,235500.0
-0.3500964804047883,0.6780685635958701,-1.008913049350135,76700.0
-1.4074346170367007,-0.9708392196163033,-0.7306350659400339,145800.0
0.7127534119043237,1.495810129996128,0.093382031424204,170700.0
-0.4272297187495591,-1.099770392455641,0.043666114764318226,231500.0
-1.6158096598084781,0.9950819952911081,2.0415033595199374,318200.0
-1.518284966824711,2.6678833705608946,-0.3260122477223994,76900.0
-2.1550717035633333,-1.3144870130822084,0.35103519127484495,246900.0
-2.7023918140767833,-0.7797680565147173,-1.9462484461588772,90600.0
-0.015414738169716497,-1.2283669782039315,-0.5345508266354638,152200.0
-1.1448059364628478,1.5665479830943878,0.3843450836311651,228100.0
-0.2915193582696375,2.04608030801775,0.10552027484389581,132600.0
-0.2578039629358024,2.0756295015370605,-0.6958330623187698,97900.0
-0.3770658678041934,3.4188364908225317,0.04937800632620958,98100.0
-1.0353884317042819,3.5380043399335452,-0.7519280216079021,101100.0
-1.151376307674558,1.2467547903488243,0.7029920273522838,307100.0
-0.5165746736642485,0.6717436561792027,-0.7315380759147487,114600.0
0.340165174069371,1.0659104432298785,1.5519792061718012,332000.0
-1.00249371529737,-1.141579084844792,0.5190615565063127,450000.0
-0.7607737790124368,-0.716082013375731,-1.2961287254768599,136100.0
-1.2496248327893187,1.8531218094263984,-0.7574601581205088,105200.0
-1.6360180371795703,1.2943162224919544,-1.2352506067252043,127100.0
-2.2017148149365706,1.2381743493540267,0.9047920743769554,296400.0
3.7376394846713183,-1.2100191019098812,0.716408852697874,288500.0
0.6996601705114167,3.346413355764315,-0.9893929892838685,56000.0
-0.6128036382590396,-0.9252747330771041,-0.7585057815861339,167000.0
-1.453871427648602,-1.1151355676401784,-0.3538490422003106,218300.0
-2.226686557709716,-1.4250887919488056,0.6694160639065762,500001.0
0.3970521349718467,-0.8511878826293497,-1.5592603881620972,102500.0
1.480286860642989,0.9991541729025127,-1.3629009041098437,70700.0
0.045660087545582505,0.49711349082114564,-1.5625867198971375,68300.0
0.17284967740762358,-1.6681902127319663,1.6060385727399469,304100.0
1.2151051856560395,-0.8075576803670392,-0.5849958063748137,187300.0
3.4984668976056317,-1.004000515548131,-0.7203892588751396,136400.0
1.4072665996708973,-0.6385785743901218,-0.9570828915676651,204700.0
-1.2663889898791765,1.4203036656673118,-1.1838600040558895,94700.0
-2.0156609769055156,0.7947334305986867,0.48711422572744506,252600.0
-0.2078498697063155,0.374013468111186,-1.7544104444794018,53300.0
-1.1808039872421445,-1.08136664308941,0.3163574806591925,210300.0
-1.2967766870333293,1.0352684935901968,2.4423008001353024,399000.0
-0.5153854771414023,-0.760429768498737,-1.1800488318854858,153400.0
-0.5631246663571136,1.3289783125145826,1.799327690163916,393800.0
2.1240028556159407,1.524097835770018,0.7372626147221012,311400.0
1.3386232559704483,-1.764103631098451,2.103348058129063,355100.0
-0.5529607742137075,1.316539834243186,1.6757396338801118,418400.0
-1.482898135534862,2.097263985559518,-0.8391001347405982,89200.0
0.03183184201780163,-1.0821856646778925,-0.46939004220701236,196400.0
-2.031588766752385,-1.9580344911508931,-2.6206757323031535,27500.0
-0.7996669582420902,0.5124443313815215,-1.3403743897094853,65800.0
-0.5403099661047384,-1.4058873036911992,0.7762908426675218,257000.0
-1.4096273435264066,2.1383801615540565,-1.2434723223795998,55500.0
2.755188888570295,-0.8373912534235862,-2.0353197799419913,73300.0
-0.11344844847096212,1.1097758838383565,1.3704539930518396,364200.0
-0.28122963698356623,-0.5735195171229506,-0.3728969750978177,224500.0
1.162725517961674,-0.8875827180091669,-1.3990197250719876,123200.0
3.7981448235553197,1.8181430005450656,0.43550131849620305,181700.0
1.4364788783678504,-1.252478019228779,2.182475100363795,352800.0
-1.8670594109472542,1.4741486713441825,0.13139783210775155,150400.0
1.0355916847854865,-0.6690675218532276,-0.7778830703206193,201300.0
-0.4704136004891162,-0.9436132211462078,-0.5470823858411148,228400.0
0.8802998903801729,1.4002143317208764,0.06417835983800198,231400.0
-0.2942507788069827,1.619697387004945,-0.07164623867819034,203800.0
6.022966861975041,-0.23973205651585058,-1.7984810655074903,88300.0
-0.9022586938224456,-1.7284910410442311,-0.8063034620268686,178300.0
-2.623337719235004,-1.2754557869384011,0.10695872360594867,241700.0
-0.7567540779401999,-1.0834218447302575,-1.0965640926709042,140300.0
-1.146330079416973,-1.7745523177085942,-0.6082015878899364,167000.0
-0.40273731334473806,0.10386437257103771,-1.3336629204184975,62100.0
1.1955936889877505,-1.4767955490417672,-1.2684704552877395,119100.0
0.5262851553648165,-1.0372823752539908,0.017575420222407843,207300.0
-0.2471880118354963,1.8277624771211567,-0.12461720876538396,176000.0
-0.6517942567681111,-0.9652267248145108,-1.5226047265456197,175000.0
2.782257899090122,-0.6688177812967974,-2.0998105921273384,67400.0
-1.522190593154825,-1.2592210287728507,-0.2628985047600909,188700.0
-0.6817376064274371,1.4240588876794578,1.0445664703892246,242900.0
-1.748040848519844,1.5333807062615117,-1.0389270883678285,83900.0
-2.0567286957422866,0.624291841984171,-0.3843074971664396,137500.0
-1.0575979146019039,1.1857937330321793,0.7373118149636744,215400.0
0.01358184384625562,0.9623659837789177,1.5171088888503605,281500.0
-1.0652760251945579,-0.9428111968003344,-1.0149801496489488,158000.0
-0.14878776080165965,-0.9322127030780487,-1.0536357757147212,166100.0
0.556969960249532,1.3352862440812059,2.243308670706586,500001.0
-1.8545094209648105,-1.4366026443061668,0.9286463331370323,352800.0
-1.1445291225793346,-1.30771713482751,0.17199592198999047,270500.0
0.02015388743592519,0.814659289362499,-0.9082458110967064,104400.0
0.06669844718557309,-1.892225842549451,0.6426823305096114,357100.0
-0.7892535720084157,-0.7906460425819909,-1.1300119404628994,216700.0
-1.5841461981022826,-1.744144456930871,1.9891293491779418,500001.0
0.6284140664642512,-1.0138607356913492,0.7750570846359652,311700.0
0.7592993434016581,1.4541750039653947,1.4266265744275135,269400.0
-2.0581865292872425,1.6931551326669314,-0.7950334715992496,122700.0
0.8460880040286649,-0.7661824687547764,-1.0658297098171148,126200.0
-0.46429438025151226,-0.6760139647389031,-1.4073532053842848,55000.0
-2.33010114259582,2.2174981482882927,-1.3688757798374163,58300.0
0.22174300820912948,-0.5991574491309221,-0.7605277126060233,104400.0
4.495744070551528,-1.361549659206671,3.849959802611893,500001.0
0.31990459690595635,1.0593095912367276,2.0665280060097566,398100.0
0.08948686300549573,1.381129355979072,0.4720191518302989,261800.0
1.2537700958435818,-1.4981050451941231,-0.9348067707693892,155300.0
0.9970670805812544,0.8343451157235864,2.497201171820885,383300.0
-1.1336265750687622,1.52127594603869,0.746320698743371,272300.0
-1.0194175037422921,2.590817436024816,-1.0319807071474882,58400.0
-0.1106503712431563,1.0893388054228188,-0.009570487468837941,164500.0
0.18430037819797804,1.2109517003137376,0.889511443344267,254400.0
2.293630166219165,-1.239638026054176,-2.1717515377120047,108800.0
5.791935707375551,-0.5766725848811216,0.3520738734043408,257200.0
-0.33042931463111896,1.7396397267873325,-0.2282955237949102,149500.0
-1.8303252608876088,0.3614018898668857,-0.585083424059123,153800.0
-0.9666819464207274,-1.4585776259583718,0.9736798831767302,291000.0
-0.5653313194345853,-1.4594441576367478,0.08521200386101657,199600.0
-0.7052914763825119,1.776701010177946,0.6813321386208341,214500.0
0.6081893890955392,-1.2844910575507056,1.0507627692223178,321900.0
-0.0033544312140741084,-1.0914422352388773,0.2986052346953705,309300.0
-0.35102222945626604,0.9261142187665311,-0.8958961062963421,55900.0
-0.4695777985484269,1.8462865261811634,-0.5299789588785216,160900.0
-0.13769109280966033,-0.7188168801811652,-1.4117515199272517,139600.0
-0.932158601234487,2.4319745168835802,-0.8167256347816092,72400.0
0.13494921604503174,-1.0331445461297244,0.2835259876861665,239900.0
-1.8724233890983242,0.892539508346982,2.67665524152234,352100.0
0.4520927616793001,-1.2985293552970707,-1.4547094563654583,175000.0
-1.159134949511461,1.0596591257918888,0.7821017997755396,234200.0
0.546959421501369,1.0595383177306996,2.776481415936647,450000.0
-0.32870397770823034,-0.8626329584253432,-0.2648901548281853,225000.0
3.2558654950375643,-1.284169972392725,0.4631164499006744,341300.0
1.3333250325186627,1.8803566227506836,0.21272387699061193,178500.0
3.49256536996203,-1.1319989532809787,-1.6160583939309294,138800.0
-1.2431924136976042,1.5394926644674376,0.1754170235454892,161400.0
0.24488790293556256,0.011432904179777879,-1.2311999720736855,100200.0
-0.7307656784991231,1.9676733501942572,-1.0228003153166911,67800.0
0.15564535392712706,-0.9659632321659599,-0.9295593779781145,165600.0
-1.2048208571480017,-0.7798527592963393,-1.55023052468111,90100.0
2.947943987462425,-0.45513568913166047,-1.5016920310337274,69000.0
-1.815126539094455,-0.0018538220822520702,-1.9010594363846451,50700.0
-0.652120551747123,-0.9649401570209034,0.1160052992188049,223800.0
-1.3429669511204811,1.9625180920726712,-0.4497765491033006,91800.0
-1.5179364937363078,-1.244334792328592,0.3489999586641629,331300.0
-1.3067592364113478,1.158099394638993,0.6101519058158298,155100.0
6.3635295729561925,-0.21578185596435806,-1.6381824323322527,144400.0
-1.1616214631855988,0.8144265068139763,2.0430631404589006,370100.0
0.6551875525764358,1.9417441613478583,-0.4986168978247218,220000.0
11.932962748567814,2.868834838690139,1.1632459206265315,229200.0
0.0026434695475847105,1.3474922219678893,0.6250827416381596,225600.0
-1.1226689493567776,1.4877244400141854,0.7264251425434994,268500.0
-0.5493670726385127,0.35095128643558204,-1.1391421077782098,88900.0
-0.2730535529776406,0.6524605464722285,-1.180768266766726,112500.0
-0.5120344768058711,1.6111480553594084,0.46854373542670497,215300.0
0.41130040934718376,0.3300552941494445,4.4639702340844485,500001.0
-0.4954527821526744,-1.7317784590028888,2.1641551353880675,452300.0
-1.2465633635666253,1.7853373311842375,-0.31787964358063325,99000.0
-1.0494823688631412,1.2166922021098383,1.4854974097401743,268800.0
0.6040083829780432,-0.6148525868471938,-1.249438007870892,106700.0
-0.7756837525284529,1.3002354525773698,0.2803910180283168,275900.0
-0.6064050092486445,1.2026418644881478,1.1164093595750058,350000.0
0.4495804159529898,-0.6527191968093669,-0.7809047353667271,184400.0
0.3927079172316421,-0.7170202472026336,-1.1858437904599664,153400.0
1.8669603439495182,-0.6672711131199186,-0.07015306657190878,229100.0
0.7753915227678744,2.205404317511632,-0.11414201553965896,194300.0
0.20623535306245935,1.0771682529305397,1.3125500402804902,246800.0
-1.713766458311661,1.0290455080440957,0.19064300606982212,235400.0
-0.7834638351337205,-1.4746038035561746,0.5281079860703557,231000.0
0.16568866772004168,-0.7254723211332839,-2.2630011400736856,78800.0
-2.2897025733951333,1.43895112652158,-0.8778212820371531,63600.0
-0.8316925636713426,-1.4333382554895173,1.0410213394901537,301100.0
-0.5394318850032188,1.20546503089738,1.365146639097136,318600.0
1.9260416956678175,1.5053063344753597,2.518067372579379,368700.0
-0.8391492983104147,1.4900741636052113,0.9851435737769279,259600.0
6.2546303282799975,0.717194566329417,-1.136029586937018,100700.0
-0.25567179166163556,-1.2474348987536807,0.8509533056205076,292900.0
-2.121606832980067,1.5203907887561194,-0.060627348961929645,175000.0
0.3977533611977802,1.315999775432765,0.6618806778216663,264600.0
-0.5908126759861045,-0.9498648041660631,-1.0841781684129261,140600.0
-1.6930276464597793,-1.4338260309247466,0.04816561589463032,208300.0
-0.11249363755636772,0.7401280628701871,3.200985083187289,500001.0
0.2025088660321118,1.255293793851497,-0.7177337504504624,105100.0
-0.7034651989534916,-1.6003206203793858,1.765479232979637,458300.0
-2.289577616498549,0.8281507956178901,-0.7402611479851989,87500.0
-1.1810626258892318,1.8089423721305036,-0.24798377532443647,112700.0
0.6719200306763594,-0.7892431898083733,-0.9591978518878914,165500.0
0.24029529301585412,-1.5281125794102883,1.1788437272970185,307100.0
-1.2727642803664114,1.4231379461177838,0.5671030496298914,171500.0
0.83651522262201,-1.0498904966369829,-0.0324265889923183,271100.0
-0.9319835077665898,-1.3966214833001513,1.0509680994695214,303700.0
-1.7792370081665863,-1.1285508293724917,-0.5927724022424267,185200.0
-1.0301773374201173,-0.8706408168716284,-1.0648799581937796,173900.0
1.838267636106263,1.6661781219113063,0.8571079043601538,252400.0
4.597738031164305,-0.570768873581774,-0.797660855449389,213000.0
-0.7144024379977751,0.9665743675129911,2.5786700938397846,500001.0
-1.1340530562108595,0.3205490803825396,-1.2969797147355284,66100.0
0.4653965727309695,1.2323997279362084,1.3558534425290116,257300.0
-0.553311516107877,0.7442225301541727,-1.3205539825138255,66700.0
2.9117184191764527,1.7612911207245137,0.4554373646057485,197500.0
-1.5151451987137246,1.8153906603211862,-0.7927440629320619,112500.0
0.17454022484498868,-1.0523086160233122,0.4754888615504942,355000.0
-0.9419347869109495,0.27281114364323356,-1.525192400259985,53900.0
-2.6258690193868057,1.0380974827112108,0.9980720796066617,265000.0
1.0459643884149645,-2.088788944231223,3.2703896767032608,500001.0
0.8622772136540863,1.0861215708074066,1.4632822371966296,251800.0
-1.0075158145647336,1.6110227544908684,-0.19765224330474027,150000.0
0.1709616860639877,1.576007037895267,0.7546216981173736,450000.0
0.8452618123259972,-1.93449550608111,-1.86241161437283,84300.0
0.9948646082756902,-1.4893657374009646,2.711479350293706,500001.0
-1.2739305856704168,-1.2898945566527433,0.17011363236029894,263200.0
-0.8098237320687076,-1.5163250629761313,-1.7474941028327737,122500.0
-0.8597785464302721,0.33356115403133646,-0.48213175670119546,131700.0
0.49474099145082195,-1.1484552561983215,1.016194205789839,394400.0
-1.8659032693556137,1.1482986402718056,-1.437029765337677,60900.0
-1.5265276082351307,1.4266397309828909,-0.8198737312320337,170000.0
0.25822451243090905,1.7367178894271253,-0.2433690508696417,129800.0
1.788843861856178,-1.3796627510708843,-1.3446372710413863,150000.0
5.583730304559126,0.5631571255095906,-1.0789354032744165,80900.0
0.28164095054616917,1.5537954181672324,0.3751563488833583,127500.0
-0.1364205900491154,-1.4803379055000727,0.1314764181295746,195600.0
0.6156283695796193,1.5186389611121225,-0.24749439986006577,191100.0
-1.3873928925840573,-0.5044814790723837,-1.8132469683480765,86900.0
-0.40323406023787994,1.504805614691817,-0.3683960419209086,119800.0
-0.4447523087321777,-1.2408915725355327,0.8910298933804024,360600.0
0.47946819386274175,-1.134731330655298,0.9680193193917334,293900.0
1.552908010001072,-0.7512974328223474,-0.40257578556916035,305600.0
1.9690174902787791,-1.1272853364740256,-1.0415097863172116,120000.0
-1.0188230256666497,1.4288831925839955,1.2258334518720546,331200.0
-0.31196431125140606,-1.8190119608869286,-0.22556518756165744,184100.0
0.4082850597713634,2.009892396242727,-0.9676820374144908,115000.0
-1.8198138656323577,-1.105928384613792,-0.19606670707155327,174000.0
-0.16441641099642929,-0.7424752150328974,-0.6340125573794675,138600.0
-0.991126322460333,-0.9604287391364359,-1.5461446745846135,95100.0
-0.5240654911323925,-1.0889084103924747,-0.07196691298917345,243800.0
-1.5375073118964893,0.6420587476140721,1.6578018301867257,385700.0
0.9565805496657982,1.6523410110167855,-0.07152425142234092,178100.0
2.0172105821345023,-1.422197438451945,0.8329987287487873,282900.0
0.33316843205963714,1.597858443717322,0.7105511615959598,176100.0
2.3813854338322393,-1.3233195962829771,-1.5412323561304748,98300.0
0.5415631090284112,1.7746414177689427,-0.08875760975571963,151900.0
-0.1026660998636389,0.10228896884891964,-1.6284716414109648,54700.0
1.9592241844721143,1.9664387501199232,0.05180256499112234,142100.0
-1.1174049021922319,1.5767513130804889,0.530722255315747,146200.0
-1.4654948122371887,3.5055567990706358,-0.6389591506626994,70500.0
0.38126055857738744,-1.0284175590968336,1.4885168489846152,340600.0
1.3527005639494396,-1.0738964907515138,0.7721910286162296,391500.0
1.5105265772016185,-0.7249826830190926,-0.535819989211391,217900.0
-0.7246241117261256,-1.3495833384867695,0.8443078557906663,280300.0
3.30478106316025,2.232656633743128,-0.5801652195140401,114300.0
3.222839138324268,2.0805059886701067,-0.4531681308967182,161900.0
-0.6471890992773218,-0.9239091152163444,-1.1596360367292242,156300.0
-0.4754855384984754,-0.7572892107078311,-0.7799204519014881,190500.0
-1.8347079900382355,1.763457689232512,-0.8790625579708612,73400.0
1.347730999083157,-1.3379620320453842,0.8422047543876392,289800.0
-0.9341827454226674,-1.6495974154215391,-1.5752471911558652,118800.0
-0.41272360855489004,-1.387562786258289,0.19207248123950615,213500.0
-1.8476445588754722,2.387069468260616,-1.0240547273607628,56100.0
-0.5281294638569702,-1.474055631003849,0.5648706046988594,450000.0
0.7790794421320931,1.6987143188850944,0.5298650798361302,225000.0
-1.5191390359279362,1.3023419026722318,1.4211261558242871,333600.0
1.3311477433613952,1.5126394046723033,1.027549365232451,198700.0
0.1442131137497129,1.2910539463266675,-0.3469079673530758,137700.0
-2.083111059787648,3.1727212546398462,-0.3612465784085437,71300.0
-2.6418209572188465,-1.2183034301107851,-1.422689277651696,75000.0
0.5562703974392802,-1.238392693393581,0.8256888264567724,382100.0
0.862324344331305,-0.9608856891178403,-0.7052181528251966,214300.0
-0.7638469674855181,1.4908261205839084,0.8672174821459968,269900.0
-1.2299519327317325,-1.335078504098467,0.3826100269697382,225900.0
5.096200813992247,-0.34684198050400517,-0.6310703497363944,230000.0
0.7777682276690996,1.13302050928415,2.4105966677535817,394700.0
-1.939930053814939,1.1197200614248535,-0.5818105852487598,156300.0
